ID_Factura,Producto,Cantidad
2273,gizmoclick,87
2273,miniglide,44
17647,qwertyguardian,63
17647,OLCD 60hz i3xaz,69
11908,typomaster,84
11908,Vidrio templado,146
11908,OLCD 60hz i3xaz,117
11908,qwertyguardian,125
11908,TechRodent,67
11908,generico,95
11908,acusticflow,51
11908,gizmoclick,101
11908,lapjet,145
19450,QLED 60hz pb51,108
19450,enterwizard,96
19450,laplux,106
23184,beatblaster,98
23184,enterwizard,89
23184,pixpad,114
23184,TechRodent,105
23184,Vidrio templado,75
23184,TechRodent,119
23184,silverscreen,41
23184,earecho,51
23184,lapjet,66
23184,pixpad,83
23184,OLCD 60hz i3xaz,41
23184,typomaster,130
5099,laplux,72
5099,TechRodent,105
5099,QLED 60hz pb51,147
5099,acusticflow,91
5099,shiftmate,83
5099,QLED 60hz sd56,90
5099,beatblaster,96
5099,jetnote,119
4245,typomaster,86
4245,QLED 60hz pb51,75
24406,QLED 60hz sd56,60
24406,OLCD 60hz i3xaz,71
24406,qwertyguardian,146
24406,shiftmate,55
14404,QLED 60hz pb51,60
14404,gizmoclick,71
14404,enterwizard,118
14404,laplux,97
14404,silverscreen,57
14404,qwertyguardian,119
14404,QLED 60hz pb51,142
14404,typomaster,58
14404,QLED 60hz sd56,79
14404,LCD 60hz pldas,44
14404,pixpad,68
14404,Masterswipe,113
17241,typomaster,103
17241,silverscreen,121
17241,jetnote,107
17241,silverscreen,126
17241,QLED 60hz pb51,57
17241,gizmoclick,40
17241,QLED 60hz sd56,145
5730,QLED 60hz sd56,101
5730,generico,51
5730,QLED 60hz sd56,142
5730,beatblaster,59
10216,lapjet,143
10216,miniglide,45
10216,gizmoclick,90
10216,lamina plastica,56
10216,miniglide,131
19373,typomaster,73
19373,typomaster,52
19373,generico,71
19373,Vidrio templado,99
19373,silverscreen,40
19373,typomaster,147
1973,LCD 30hz pb23,106
1973,pixpad,46
23458,silverscreen,91
23458,TechRodent,53
23458,QLED 60hz sd56,54
9793,earecho,127
9793,shiftmate,93
9793,basspulse,49
16111,LCD 30hz pb23,98
16111,TechRodent,63
16111,shiftmate,46
16111,jetnote,67
16111,LCD 60hz pldas,81
16111,Masterswipe,147
16111,OLCD 60hz i3xaz,91
16111,generico,67
5779,QLED 60hz pb51,87
5779,silverscreen,93
5779,LCD 30hz pb23,98
5779,earecho,134
5779,enterwizard,144
17915,enterwizard,65
17915,qwertyguardian,99
17915,gizmoclick,52
17915,Masterswipe,130
17915,acusticflow,141
17915,silverscreen,106
17915,pixpad,149
22024,LCD 30hz pb23,87
22024,Mightyscroller,112
22024,escaper,50
22024,qwertyguardian,108
22024,beatblaster,87
22024,OLCD 60hz i3xaz,148
22024,LCD 30hz pb23,44
19947,jetnote,69
19947,basspulse,77
19947,silverscreen,140
19947,typomaster,144
19947,basspulse,92
2705,OLCD 60hz i3xaz,98
2705,qwertyguardian,141
2705,LCD 60hz pldas,110
2705,earecho,52
2705,miniglide,88
2705,generico,82
2705,LCD 30hz pb23,54
2705,escaper,79
2705,QLED 60hz pb51,130
24218,qwertyguardian,119
24218,miniglide,105
24218,beatblaster,145
24218,Masterswipe,80
24218,gizmoclick,110
21312,QLED 60hz pb51,49
21312,LCD 60hz pldas,42
21312,LCD 30hz pb23,105
21312,QLED 60hz pb51,107
21312,typomaster,43
21312,basspulse,78
21312,pixpad,104
18568,TechRodent,84
18568,typomaster,108
18568,QLED 60hz sd56,131
18568,QLED 60hz sd56,113
18568,escaper,73
23023,LCD 30hz pb23,113
23023,earecho,83
23023,shiftmate,67
23023,miniglide,87
23023,pixpad,63
23023,OLCD 60hz i3xaz,101
23023,Masterswipe,71
22991,TechRodent,108
22991,silverscreen,72
22991,miniglide,99
3756,shiftmate,148
3756,TechRodent,80
3756,LCD 60hz pldas,52
3756,LCD 30hz pb23,57
3756,shiftmate,109
3756,typomaster,75
3756,pixpad,117
3756,escaper,58
3756,gizmoclick,50
3756,LCD 60hz pldas,126
3756,laplux,79
3756,generico,60
20189,escaper,102
20189,shiftmate,124
20189,gizmoclick,59
20189,silverscreen,47
20189,typomaster,149
20189,acusticflow,77
20189,enterwizard,55
20189,QLED 60hz pb51,148
20189,earecho,100
22234,gizmoclick,66
22234,earecho,147
22234,typomaster,79
22234,jetnote,83
22234,earecho,121
10270,earecho,64
2372,enterwizard,114
2372,acusticflow,108
21675,Vidrio templado,71
21675,shiftmate,92
12960,QLED 60hz pb51,65
12960,silverscreen,96
12960,laplux,145
12960,QLED 60hz pb51,76
12960,lapjet,56
12960,LCD 60hz pldas,40
12960,jetnote,108
12960,escaper,127
12960,gizmoclick,63
1527,miniglide,110
1527,earecho,74
1527,LCD 30hz pb23,128
1527,shiftmate,79
1527,miniglide,82
1527,lapjet,119
1527,gizmoclick,132
1527,LCD 60hz pldas,83
1527,typomaster,107
1527,jetnote,81
1508,TechRodent,68
1508,generico,112
1508,Mightyscroller,149
1508,enterwizard,149
1508,QLED 60hz sd56,117
1508,Masterswipe,58
1508,escaper,60
1508,QLED 60hz pb51,143
24835,silverscreen,103
24835,gizmoclick,97
17890,Vidrio templado,132
17890,QLED 60hz sd56,109
17890,earecho,86
17890,TechRodent,103
7139,LCD 30hz pb23,93
7139,earecho,97
17786,beatblaster,102
17786,enterwizard,45
17786,QLED 60hz pb51,70
17786,pixpad,81
17786,Masterswipe,133
17786,shiftmate,120
17786,miniglide,64
23354,gizmoclick,149
23354,escaper,78
19410,gizmoclick,128
19410,qwertyguardian,75
19410,laplux,53
19410,Masterswipe,49
19410,Masterswipe,60
13928,qwertyguardian,43
13928,jetnote,117
13928,OLCD 60hz i3xaz,99
13928,enterwizard,56
13928,silverscreen,93
13928,Masterswipe,46
2572,typomaster,80
2572,miniglide,95
2572,Mightyscroller,56
2572,jetnote,72
2572,Masterswipe,60
2572,earecho,132
2572,escaper,76
2572,earecho,119
2572,laplux,100
2572,LCD 60hz pldas,53
11041,jetnote,120
11041,QLED 60hz sd56,130
11041,Masterswipe,51
11041,pixpad,121
16531,TechRodent,66
16531,lapjet,139
16531,typomaster,139
16531,gizmoclick,149
16531,escaper,91
16531,lapjet,50
16531,lapjet,135
16531,silverscreen,69
16531,earecho,130
16531,laplux,107
16531,generico,93
16531,shiftmate,132
16531,enterwizard,114
16531,shiftmate,132
16531,QLED 60hz pb51,143
10431,lapjet,82
10431,acusticflow,117
10431,lamina plastica,140
10431,beatblaster,98
10431,gizmoclick,40
10431,lapjet,67
10431,earecho,65
10431,enterwizard,140
14135,miniglide,97
14135,enterwizard,76
14135,LCD 60hz pldas,106
1793,Masterswipe,125
1793,lapjet,74
13810,beatblaster,136
13810,shiftmate,134
13810,QLED 60hz sd56,135
13810,miniglide,118
13810,enterwizard,78
11181,LCD 30hz pb23,87
11181,QLED 60hz pb51,126
11181,typomaster,92
11181,LCD 60hz pldas,76
11181,silverscreen,68
17357,basspulse,131
17357,Mightyscroller,103
17357,pixpad,145
11037,miniglide,60
11037,LCD 60hz pldas,126
11037,typomaster,51
10938,enterwizard,101
10938,miniglide,94
10938,laplux,77
10938,Masterswipe,121
10938,gizmoclick,143
20101,lapjet,69
20101,earecho,66
20101,basspulse,70
20101,LCD 60hz pldas,139
20101,Mightyscroller,100
20101,Masterswipe,139
20101,laplux,139
20101,miniglide,74
20101,typomaster,83
9957,typomaster,112
9957,enterwizard,100
9957,typomaster,117
9957,QLED 60hz sd56,41
9957,LCD 30hz pb23,45
9957,LCD 60hz pldas,135
9957,enterwizard,103
9957,generico,140
825,pixpad,59
825,escaper,101
825,OLCD 60hz i3xaz,75
825,LCD 30hz pb23,112
825,QLED 60hz pb51,111
825,LCD 60hz pldas,56
825,escaper,77
825,LCD 60hz pldas,50
22761,gizmoclick,68
22761,LCD 60hz pldas,70
22761,qwertyguardian,129
22761,laplux,141
22761,miniglide,128
22761,LCD 60hz pldas,107
2216,escaper,122
2216,LCD 60hz pldas,148
2216,typomaster,56
4686,qwertyguardian,46
4686,qwertyguardian,131
4686,LCD 60hz pldas,122
4686,enterwizard,76
4686,shiftmate,111
4686,Masterswipe,47
4686,QLED 60hz pb51,110
17760,Masterswipe,43
17760,LCD 60hz pldas,113
17760,earecho,113
17760,lapjet,55
17760,qwertyguardian,88
9618,enterwizard,42
9618,beatblaster,84
9618,basspulse,94
9618,QLED 60hz sd56,74
9618,TechRodent,91
9618,shiftmate,101
3662,gizmoclick,56
3662,laplux,98
3662,enterwizard,54
3662,basspulse,127
3662,LCD 60hz pldas,98
3662,gizmoclick,148
3662,acusticflow,114
3662,escaper,89
3662,escaper,119
3662,Vidrio templado,77
3662,pixpad,95
382,earecho,72
382,escaper,126
382,beatblaster,109
382,gizmoclick,145
382,Mightyscroller,146
382,acusticflow,95
4460,jetnote,89
15112,silverscreen,58
15112,TechRodent,132
15112,miniglide,59
15112,Mightyscroller,149
15112,Masterswipe,95
15112,earecho,86
15112,laplux,65
3779,miniglide,71
3779,acusticflow,72
3779,lapjet,148
1555,silverscreen,104
1555,QLED 60hz sd56,79
1555,basspulse,82
1555,jetnote,93
1555,TechRodent,56
1555,TechRodent,136
1555,QLED 60hz sd56,51
1555,QLED 60hz pb51,138
1555,silverscreen,96
19071,Mightyscroller,45
19071,LCD 30hz pb23,76
19071,lamina plastica,78
19071,TechRodent,117
19071,qwertyguardian,149
19071,OLCD 60hz i3xaz,76
19071,beatblaster,63
19071,earecho,109
19071,escaper,49
19071,jetnote,48
19071,generico,80
19071,enterwizard,123
19071,earecho,86
12510,enterwizard,115
12510,LCD 30hz pb23,146
12510,acusticflow,65
12510,Vidrio templado,75
12510,acusticflow,108
12510,QLED 60hz pb51,118
12510,earecho,60
3023,acusticflow,96
3023,QLED 60hz sd56,147
3023,QLED 60hz pb51,54
3023,silverscreen,137
3023,typomaster,149
3023,QLED 60hz sd56,135
3023,LCD 60hz pldas,69
3023,gizmoclick,139
6623,acusticflow,110
6623,TechRodent,143
6623,miniglide,136
6623,lamina plastica,79
22724,lapjet,77
22724,miniglide,42
22724,Masterswipe,96
4550,qwertyguardian,115
4550,lamina plastica,75
4550,gizmoclick,113
4550,LCD 30hz pb23,113
4550,OLCD 60hz i3xaz,67
4550,TechRodent,116
4550,laplux,45
4550,OLCD 60hz i3xaz,49
4550,escaper,76
4550,OLCD 60hz i3xaz,86
4550,lamina plastica,93
4550,beatblaster,57
1964,jetnote,79
1964,beatblaster,51
1964,escaper,121
1964,beatblaster,107
1964,enterwizard,103
1964,shiftmate,48
1964,Vidrio templado,55
1964,shiftmate,40
13494,enterwizard,104
13494,Masterswipe,47
13494,miniglide,55
13494,typomaster,105
13494,basspulse,135
13494,LCD 60hz pldas,140
13494,earecho,86
19076,typomaster,107
19076,beatblaster,69
19076,beatblaster,143
4131,silverscreen,117
4131,laplux,60
4131,miniglide,148
4131,OLCD 60hz i3xaz,140
4131,pixpad,57
4131,TechRodent,98
19666,acusticflow,144
19666,TechRodent,95
19666,escaper,61
815,lapjet,93
815,jetnote,105
815,typomaster,125
18298,Mightyscroller,75
18298,miniglide,107
18298,shiftmate,138
18298,Mightyscroller,111
18298,shiftmate,120
18298,basspulse,60
18298,LCD 60hz pldas,43
18298,lapjet,71
18298,laplux,104
10214,QLED 60hz sd56,48
10214,acusticflow,148
10214,shiftmate,110
10214,shiftmate,132
10214,QLED 60hz pb51,128
10214,earecho,131
16704,Masterswipe,123
16704,enterwizard,43
16704,earecho,55
16704,pixpad,134
21229,earecho,116
21229,gizmoclick,96
21229,Masterswipe,75
21229,LCD 60hz pldas,142
21229,laplux,144
21229,OLCD 60hz i3xaz,101
21229,generico,142
21229,earecho,133
21229,qwertyguardian,94
21229,enterwizard,71
18603,QLED 60hz sd56,105
18603,beatblaster,112
18603,TechRodent,106
10050,escaper,91
10050,TechRodent,43
10050,typomaster,66
10050,lapjet,108
10050,QLED 60hz sd56,71
10050,Mightyscroller,58
10050,miniglide,78
10050,Masterswipe,141
10050,TechRodent,41
10050,generico,141
10050,Masterswipe,145
10050,acusticflow,51
23131,OLCD 60hz i3xaz,71
23131,Mightyscroller,140
23131,gizmoclick,41
23131,earecho,119
23131,LCD 30hz pb23,44
23131,laplux,79
172,Mightyscroller,92
172,lamina plastica,42
172,silverscreen,142
172,LCD 30hz pb23,81
172,LCD 60hz pldas,89
172,lapjet,134
13382,Masterswipe,131
13382,miniglide,134
13382,gizmoclick,142
13382,LCD 60hz pldas,107
13382,escaper,54
13382,acusticflow,118
13382,generico,123
13382,basspulse,108
13382,OLCD 60hz i3xaz,46
10278,qwertyguardian,76
10278,jetnote,59
10278,QLED 60hz sd56,148
10278,basspulse,65
21639,enterwizard,67
21639,Masterswipe,134
21639,beatblaster,140
21639,typomaster,81
21639,enterwizard,64
21639,silverscreen,79
13745,pixpad,117
13745,OLCD 60hz i3xaz,93
13745,Masterswipe,58
13745,basspulse,108
12184,typomaster,74
12184,qwertyguardian,98
12184,Masterswipe,52
23481,escaper,66
23481,QLED 60hz sd56,114
23481,TechRodent,114
23481,Mightyscroller,149
23481,LCD 30hz pb23,90
23481,miniglide,110
20978,TechRodent,107
20978,TechRodent,120
20978,beatblaster,80
20978,gizmoclick,110
20978,QLED 60hz pb51,97
20978,TechRodent,53
20978,jetnote,66
20978,enterwizard,43
18876,enterwizard,89
18876,jetnote,40
18876,shiftmate,65
18876,typomaster,49
18876,LCD 60hz pldas,53
18876,LCD 30hz pb23,56
18876,qwertyguardian,70
18876,Mightyscroller,92
18876,OLCD 60hz i3xaz,134
18876,typomaster,117
18876,typomaster,131
18876,qwertyguardian,41
18919,miniglide,70
18919,lapjet,85
18919,LCD 30hz pb23,132
18919,miniglide,107
18919,pixpad,131
338,silverscreen,53
338,lamina plastica,74
338,jetnote,102
3368,QLED 60hz pb51,53
3368,enterwizard,112
3368,laplux,142
3368,shiftmate,104
3368,QLED 60hz pb51,48
3368,gizmoclick,129
3368,shiftmate,51
3368,LCD 60hz pldas,75
23967,typomaster,99
23967,earecho,118
23967,TechRodent,148
23967,QLED 60hz sd56,147
23967,basspulse,146
23967,jetnote,135
23903,enterwizard,91
23903,miniglide,97
23903,acusticflow,91
12681,Masterswipe,95
12681,OLCD 60hz i3xaz,76
12681,qwertyguardian,66
12681,Mightyscroller,149
12681,Masterswipe,58
12681,gizmoclick,110
12681,lapjet,83
12681,QLED 60hz pb51,141
13620,generico,105
13620,OLCD 60hz i3xaz,65
13620,lapjet,113
13620,jetnote,116
13620,LCD 60hz pldas,139
13620,typomaster,82
13620,jetnote,128
13620,silverscreen,114
13620,Masterswipe,124
4525,pixpad,120
4525,earecho,74
4525,typomaster,65
4525,escaper,116
4525,miniglide,120
4525,acusticflow,128
4525,Mightyscroller,87
4525,basspulse,132
4525,QLED 60hz pb51,92
4525,gizmoclick,110
4525,laplux,55
4525,basspulse,51
13390,QLED 60hz pb51,99
13390,LCD 60hz pldas,79
13390,Mightyscroller,113
13390,Masterswipe,127
12613,lapjet,105
12613,qwertyguardian,122
12613,Masterswipe,117
12613,escaper,61
12613,QLED 60hz sd56,145
12613,TechRodent,44
12613,acusticflow,74
12613,miniglide,123
12613,escaper,88
15150,jetnote,109
15150,LCD 30hz pb23,149
15150,QLED 60hz sd56,97
15150,jetnote,85
15150,TechRodent,76
15150,miniglide,63
1402,LCD 60hz pldas,124
1402,LCD 30hz pb23,135
1402,earecho,110
1402,lapjet,107
1402,Masterswipe,131
1402,shiftmate,41
14586,silverscreen,92
14586,Masterswipe,135
14586,QLED 60hz sd56,141
14586,qwertyguardian,103
14586,basspulse,108
14586,Masterswipe,130
18656,LCD 60hz pldas,99
18656,QLED 60hz pb51,72
18656,Masterswipe,84
18656,gizmoclick,143
18656,pixpad,71
18656,escaper,57
18656,miniglide,113
19995,Mightyscroller,55
22077,miniglide,143
22077,pixpad,143
22077,OLCD 60hz i3xaz,80
22077,beatblaster,85
22077,pixpad,64
22077,jetnote,103
22077,laplux,122
22077,Mightyscroller,56
22077,shiftmate,143
22077,laplux,130
22077,Masterswipe,135
22077,OLCD 60hz i3xaz,87
22077,gizmoclick,133
22077,qwertyguardian,136
22077,TechRodent,142
22367,jetnote,94
22367,miniglide,104
22367,enterwizard,137
22367,QLED 60hz pb51,143
22367,LCD 30hz pb23,64
22474,jetnote,129
22474,enterwizard,100
22474,beatblaster,40
22474,laplux,143
23946,lamina plastica,100
18140,QLED 60hz pb51,141
18140,escaper,48
18140,beatblaster,124
18140,Mightyscroller,133
24302,LCD 30hz pb23,59
24302,OLCD 60hz i3xaz,88
24302,LCD 30hz pb23,94
24302,QLED 60hz sd56,123
24302,generico,116
24302,QLED 60hz sd56,40
24302,enterwizard,141
24302,lapjet,77
15985,silverscreen,113
15985,LCD 30hz pb23,64
15985,earecho,76
15985,laplux,46
15985,QLED 60hz sd56,117
15985,miniglide,123
15985,TechRodent,72
17035,Masterswipe,91
17035,gizmoclick,117
17035,shiftmate,125
17035,LCD 30hz pb23,99
17035,Masterswipe,104
17035,escaper,124
17035,qwertyguardian,123
17035,OLCD 60hz i3xaz,72
17035,shiftmate,112
17035,enterwizard,141
17035,beatblaster,47
17035,gizmoclick,146
17035,lamina plastica,127
16716,enterwizard,129
16716,enterwizard,40
16716,beatblaster,124
16716,enterwizard,66
16716,shiftmate,64
16716,QLED 60hz pb51,142
16716,Mightyscroller,144
2077,Mightyscroller,59
2077,shiftmate,76
2077,silverscreen,48
2077,TechRodent,88
2077,OLCD 60hz i3xaz,71
2077,escaper,136
2077,TechRodent,65
2077,generico,45
2077,generico,93
12853,escaper,114
12853,escaper,119
12853,LCD 30hz pb23,126
12853,shiftmate,115
14502,Masterswipe,59
14502,pixpad,64
14502,silverscreen,93
14502,QLED 60hz pb51,126
14502,escaper,117
14502,OLCD 60hz i3xaz,112
14289,LCD 30hz pb23,120
14289,qwertyguardian,145
14289,lamina plastica,47
14289,acusticflow,100
14289,Mightyscroller,75
14289,LCD 60hz pldas,126
14289,shiftmate,86
14289,LCD 60hz pldas,58
14289,OLCD 60hz i3xaz,104
14289,lamina plastica,132
14289,earecho,105
14289,QLED 60hz pb51,111
14289,silverscreen,91
14289,lamina plastica,123
14289,escaper,109
21864,TechRodent,54
21864,QLED 60hz sd56,84
4549,QLED 60hz sd56,118
4549,Masterswipe,72
4549,beatblaster,134
4549,earecho,55
4549,silverscreen,131
4549,miniglide,74
4549,miniglide,58
4549,shiftmate,57
4549,qwertyguardian,107
4549,TechRodent,109
4549,miniglide,79
17045,Vidrio templado,107
17045,beatblaster,77
280,Masterswipe,129
280,Mightyscroller,68
280,basspulse,130
280,silverscreen,80
1193,lapjet,97
1193,laplux,118
1193,miniglide,75
1193,escaper,132
1193,LCD 30hz pb23,95
1193,gizmoclick,51
1193,escaper,97
1193,shiftmate,46
1193,QLED 60hz pb51,72
1193,gizmoclick,104
1193,QLED 60hz pb51,130
1193,QLED 60hz pb51,84
13453,LCD 60hz pldas,96
13453,beatblaster,145
13453,lamina plastica,91
13453,OLCD 60hz i3xaz,136
10362,escaper,120
10362,LCD 30hz pb23,102
10362,generico,59
10362,miniglide,48
17635,QLED 60hz sd56,66
17635,QLED 60hz sd56,132
12852,qwertyguardian,101
12852,escaper,93
12852,beatblaster,108
545,beatblaster,125
545,qwertyguardian,71
545,laplux,123
545,escaper,123
545,silverscreen,60
545,qwertyguardian,50
545,basspulse,54
545,Masterswipe,51
545,miniglide,136
545,beatblaster,93
21517,basspulse,96
23466,beatblaster,114
23466,QLED 60hz pb51,143
23466,basspulse,96
23466,jetnote,145
23466,basspulse,49
23466,typomaster,98
18521,Mightyscroller,99
18521,miniglide,95
18521,basspulse,105
18521,laplux,43
12419,TechRodent,89
12419,Masterswipe,98
12419,Mightyscroller,83
12419,Mightyscroller,68
12419,escaper,99
12419,LCD 60hz pldas,48
12419,Mightyscroller,141
12419,laplux,131
12419,miniglide,63
24343,gizmoclick,135
24343,Masterswipe,96
24343,Masterswipe,141
24343,lapjet,105
24343,OLCD 60hz i3xaz,69
24343,OLCD 60hz i3xaz,40
19186,enterwizard,43
19186,laplux,97
19186,gizmoclick,120
19186,Mightyscroller,75
9568,earecho,41
9568,basspulse,126
9568,shiftmate,46
9568,enterwizard,87
9568,shiftmate,71
9568,QLED 60hz sd56,117
9568,LCD 60hz pldas,52
9568,enterwizard,118
9568,gizmoclick,77
9568,generico,76
9568,typomaster,57
9568,LCD 60hz pldas,127
9568,shiftmate,142
15501,OLCD 60hz i3xaz,64
15501,silverscreen,105
15501,Masterswipe,78
9864,Masterswipe,45
9864,jetnote,71
9864,miniglide,136
9864,earecho,59
9864,LCD 60hz pldas,146
9864,OLCD 60hz i3xaz,130
9864,enterwizard,107
12575,shiftmate,76
12575,TechRodent,99
12575,miniglide,90
12575,miniglide,111
12575,miniglide,117
12575,gizmoclick,92
12575,generico,72
12575,enterwizard,52
12575,silverscreen,59
12575,LCD 60hz pldas,86
12575,escaper,139
12575,laplux,69
12575,QLED 60hz sd56,123
11756,QLED 60hz sd56,118
11756,lapjet,148
11756,miniglide,143
11756,gizmoclick,119
11756,TechRodent,58
11756,OLCD 60hz i3xaz,120
1764,escaper,40
1764,qwertyguardian,117
1764,enterwizard,124
20375,earecho,61
20375,qwertyguardian,134
20375,Masterswipe,138
20375,generico,75
20375,enterwizard,113
20375,enterwizard,90
20375,TechRodent,60
20375,typomaster,58
20375,jetnote,81
20375,TechRodent,114
20375,jetnote,77
20375,enterwizard,104
983,QLED 60hz sd56,50
983,enterwizard,124
983,miniglide,117
983,TechRodent,123
983,basspulse,78
983,Masterswipe,97
16863,acusticflow,66
